annee;mois;jour;heure;N2aixa;N2aixc;N2cinq;N2plom;N2raba;N2stlo;O3aixa;O3aixp;O3cinq;PCaixa;PCaixc;PCcinq;PCraba;PCstlo;Aix VV
2014;11;20;15;28;60;32;120;84;56;42;56;42;19;19;18;32;45;1
2014;11;20;16;57;76;43;124;88;65;15;33;30;20;26;19;45;55;0.9
2014;11;20;17;67;75;76;129;106;78;2;6;5;29;46;31;65;76;0.5
2014;11;20;18;79;59;76;113;103;71;0;10;3;39;33;47;75;49;0.5
2014;11;20;19;64;67;55;89;96;72;1;1;2;43;48;58;92;46;0
2014;11;20;20;56;50;56;94;78;73;1;2;2;58;34;43;81;59;0
2014;11;20;21;47;44;52;77;66;60;1;1;3;60;31;45;65;48;0
2014;11;20;22;40;35;49;68;59;51;1;1;3;52;55;41;50;32;0
2014;11;20;23;34;39;42;61;0;47;0;2;6;47;28;37;43;27;0
2014;11;21;0;36;27;37;57;44;46;2;0;10;36;18;32;38;33;0
2014;11;21;1;25;21;30;43;36;40;0;0;0;25;20;27;35;20;0
2014;11;21;2;19;18;16;34;30;35;13;9;28;19;15;18;35;16;0
2014;11;21;3;16;18;15;35;29;33;15;9;29;18;15;16;27;24;0
2014;11;21;4;14;16;17;75;36;31;17;7;23;12;13;16;23;14;0
2014;11;21;5;19;19;26;69;41;44;12;7;16;14;13;15;23;28;0
2014;11;21;6;29;27;38;69;61;50;6;2;8;16;15;16;32;26;0
2014;11;21;7;35;39;46;104;85;74;7;3;4;18;22;18;32;61;0
2014;11;21;8;44;39;55;110;92;105;3;2;5;19;20;22;54;95;0.6
2014;11;21;9;41;46;49;125;101;104;8;16;13;27;23;27;69;138;0.7
2014;11;21;10;34;41;48;128;74;45;11;28;20;26;25;30;51;60;1.1
2014;11;21;11;35;42;34;112;93;37;27;48;42;34;25;28;51;45;0.9
2014;11;21;12;19;40;19;103;76;24;59;69;60;28;19;22;46;45;1.6
2014;11;21;13;21;41;16;117;62;47;58;69;62;14;22;15;27;60;0
2014;11;21;14;25;45;17;106;76;57;56;62;62;9;19;15;32;111;0.8
2014;11;21;15;57;81;23;105;90;37;29;48;52;20;35;15;34;48;1.2
2014;11;21;16;76;90;29;118;98;56;11;23;47;29;25;17;34;46;0.5
2014;11;21;17;68;82;37;113;120;64;1;33;37;33;41;20;34;48;0
2014;11;21;18;68;77;43;125;94;57;1;35;29;42;25;25;46;38;0.7
2014;11;21;19;67;70;53;108;77;44;1;16;21;42;35;28;47;33;0.7
2014;11;21;20;45;56;31;86;89;30;16;39;36;37;25;26;48;26;2.7
2014;11;21;21;38;44;24;69;62;19;17;6;42;26;26;24;41;24;0
2014;11;21;22;36;38;14;64;66;16;13;18;53;31;25;23;36;25;1.7
2014;11;21;23;38;30;12;60;47;17;12;8;54;24;22;18;34;20;0
2014;11;22;0;20;31;11;49;51;17;19;13;56;25;23;16;31;26;0
2014;11;22;1;16;18;7;37;35;15;0;0;0;22;21;14;33;21;0
2014;11;22;2;15;14;7;30;27;9;19;8;54;21;20;15;28;16;0
2014;11;22;3;14;15;6;25;27;8;19;8;53;23;18;15;24;19;0.6
2014;11;22;4;15;14;8;29;26;6;24;7;46;24;19;14;25;15;1.4
2014;11;22;5;14;13;7;39;30;13;35;12;52;17;20;16;24;17;1.9
2014;11;22;6;14;21;11;43;33;17;38;12;50;21;20;15;26;22;1.1
2014;11;22;7;21;32;9;56;33;17;35;2;54;22;19;17;29;28;1.4
2014;11;22;8;20;29;20;68;53;21;41;13;41;19;16;22;30;30;1
2014;11;22;9;26;30;22;72;57;19;26;16;37;26;19;24;30;26;1.6
2014;11;22;10;16;19;18;66;58;19;47;41;41;27;21;23;35;26;1.4
2014;11;22;11;11;21;21;74;51;16;54;57;40;19;24;26;38;27;1.4
2014;11;22;12;10;23;13;78;52;16;56;60;51;20;24;25;39;26;3.8
2014;11;22;13;11;21;12;70;53;14;56;61;49;20;21;21;37;24;2.2
2014;11;22;14;13;25;12;69;59;11;51;60;47;29;27;24;31;26;3
2014;11;22;15;16;22;13;68;67;13;53;57;48;25;23;25;38;19;3.3
2014;11;22;16;15;24;19;73;76;17;53;55;42;26;20;28;36;30;2.9
2014;11;22;17;14;25;25;83;89;34;54;17;35;19;19;29;36;36;2.5
2014;11;22;18;12;20;30;87;49;29;61;7;28;24;19;30;33;34;3.5
2014;11;22;19;12;21;35;79;66;19;62;4;23;22;17;31;30;24;3.7
2014;11;22;20;10;21;37;83;72;19;62;5;26;17;18;30;30;24;3.7
2014;11;22;21;10;17;26;78;48;17;64;11;36;20;18;29;28;19;3.1
2014;11;22;22;13;12;22;69;45;16;56;15;41;17;16;26;33;21;3.5
2014;11;22;23;10;12;15;66;44;10;61;14;47;19;20;22;29;17;2
2014;11;23;0;8;12;9;49;40;9;60;16;53;19;18;21;33;20;2.4
2014;11;23;1;5;8;10;34;16;8;0;0;0;22;20;20;34;29;3.9
2014;11;23;2;5;6;8;17;25;5;64;22;54;16;21;21;32;24;4.4
2014;11;23;3;4;5;6;17;26;4;65;22;57;13;17;18;28;18;5
2014;11;23;4;4;5;6;18;24;4;63;19;58;20;19;19;24;22;3.7
2014;11;23;5;5;4;5;22;22;4;61;18;58;17;18;17;24;17;3.1
2014;11;23;6;6;4;6;32;24;5;60;31;58;26;20;18;26;17;2.7
2014;11;23;7;5;5;7;43;28;10;62;18;54;23;19;19;28;21;3.6
2014;11;23;8;5;6;9;57;33;11;66;16;52;21;21;18;26;22;3.7
2014;11;23;9;4;6;9;49;33;8;68;43;55;21;22;20;30;20;4.9
2014;11;23;10;5;10;8;52;35;8;66;60;56;25;19;20;29;21;4
2014;11;23;11;5;9;16;63;45;9;65;65;54;27;23;30;35;24;5.2
2014;11;23;12;6;12;9;56;52;10;66;66;63;31;22;30;36;23;3.9
2014;11;23;13;6;13;7;58;30;7;68;65;64;30;23;24;36;28;5.1
2014;11;23;14;6;20;9;74;43;10;68;66;61;27;23;28;38;27;3.1
2014;11;23;15;9;17;16;74;45;11;66;68;58;27;27;32;41;27;2.8
2014;11;23;16;8;21;20;81;53;16;65;65;53;27;26;34;41;25;3.4
2014;11;23;17;9;19;29;91;63;12;65;22;41;28;30;33;42;28;3.8
2014;11;23;18;7;16;36;92;70;14;64;7;37;30;27;35;42;32;4.6
2014;11;23;19;8;14;25;92;56;15;62;3;47;30;28;33;43;30;4.4
2014;11;23;20;6;10;16;73;38;9;64;13;53;26;27;31;40;26;4.9
2014;11;23;21;6;9;9;41;20;9;62;49;60;26;24;29;34;30;5.1
2014;11;23;22;5;8;6;27;26;6;63;64;64;26;26;27;32;30;3.7
2014;11;23;23;5;6;7;47;37;7;66;69;64;24;25;27;36;33;4.7
2014;11;24;0;4;5;4;49;23;7;68;69;66;24;24;25;32;27;6
2014;11;24;1;4;4;3;24;9;9;0;0;0;26;23;23;30;23;4.9
2014;11;24;2;3;4;2;22;4;2;67;47;67;25;24;23;27;22;5.1
2014;11;24;3;3;3;5;22;4;2;68;42;62;26;22;23;32;26;4.5
2014;11;24;4;3;3;5;46;11;4;67;39;63;24;22;22;28;23;4.6
2014;11;24;5;4;5;8;66;25;12;67;27;60;21;23;22;25;27;3.1
2014;11;24;6;6;8;20;95;38;18;65;19;47;22;22;24;31;24;3.9
2014;11;24;7;12;18;55;96;76;56;60;6;15;19;23;28;39;58;3.2
2014;11;24;8;14;17;70;137;81;45;57;7;7;24;25;35;48;50;3.4
2014;11;24;9;39;16;44;108;83;38;30;29;23;58;24;42;41;69;3.1
2014;11;24;10;17;16;37;93;85;38;47;37;28;130;28;37;43;58;0.6
2014;11;24;11;11;20;30;95;74;29;57;48;38;30;25;38;54;50;3.4
2014;11;24;12;18;22;17;80;72;26;53;52;50;26;29;34;53;59;3.8
2014;11;24;13;17;25;16;87;61;33;51;41;53;33;29;31;46;46;2.2
2014;11;24;14;14;21;17;98;77;45;57;54;55;34;33;30;46;67;1.8
2014;11;24;15;10;16;22;103;67;37;64;52;50;30;30;30;44;67;3.6
2014;11;24;16;18;21;41;108;99;36;56;52;28;32;28;37;47;42;4.9
2014;11;24;17;21;33;65;125;113;43;54;27;9;35;29;43;58;46;2.7
2014;11;24;18;29;28;55;108;99;34;48;11;16;32;28;43;52;41;2.8
2014;11;24;19;44;29;59;97;81;28;29;15;10;31;27;41;49;33;2.6
2014;11;24;20;38;20;45;91;59;50;35;12;20;36;26;41;46;42;0.5
2014;11;24;21;12;10;34;74;40;18;62;7;29;34;28;37;38;28;2.8
2014;11;24;22;11;8;24;62;56;17;63;10;39;31;27;36;41;31;3.6
2014;11;24;23;10;6;15;51;47;15;61;13;45;28;27;33;42;30;3.6
2014;11;25;0;7;5;11;37;27;14;62;56;48;27;26;30;40;31;3.2
2014;11;25;1;6;5;8;30;14;13;0;0;0;26;26;28;33;28;3.2
2014;11;25;2;8;6;9;27;10;5;54;60;50;30;30;29;28;26;3.5
2014;11;25;3;6;6;5;25;14;6;52;43;54;30;32;30;31;35;3.8
2014;11;25;4;6;6;7;55;9;7;50;51;49;29;30;31;32;31;3.5
2014;11;25;5;6;7;6;59;19;12;49;55;50;25;18;28;28;28;2.9
2014;11;25;6;8;14;19;71;36;24;46;56;42;15;11;21;28;20;2.8
2014;11;25;7;27;48;45;103;60;33;28;45;22;18;22;17;23;11;1.3
2014;11;25;8;46;54;50;125;81;34;15;33;22;16;11;12;18;9;0.9
2014;11;25;9;44;46;44;92;111;36;16;33;21;6;10;11;20;10;2
2014;11;25;10;35;43;52;92;73;32;17;25;11;6;13;23;21;10;1.6
2014;11;25;11;26;38;37;97;57;26;31;42;23;7;11;22;16;11;2.7
2014;11;25;12;30;31;22;84;58;20;22;30;35;16;7;9;18;6;0.6
2014;11;25;13;21;25;18;80;43;22;28;38;40;14;5;12;25;9;1.6
2014;11;25;14;19;30;22;94;40;27;30;37;31;8;6;13;33;36;2.3
2014;11;25;15;22;33;24;94;39;35;28;15;31;11;11;18;37;34;1
2014;11;25;16;36;42;33;101;67;46;12;14;23;18;15;25;46;45;1.3
2014;11;25;17;21;31;34;97;69;45;38;36;23;23;12;27;40;34;2.2
2014;11;25;18;19;32;36;83;76;34;34;48;17;17;9;21;32;18;1.8
2014;11;25;19;21;31;29;69;63;31;28;45;21;6;9;14;29;16;1.7
2014;11;25;20;22;28;29;60;67;26;26;46;19;7;10;12;26;19;2.1
2014;11;25;21;17;26;27;63;50;21;29;39;19;8;9;16;29;22;1.7
2014;11;25;22;15;16;17;45;41;18;33;19;31;19;11;19;22;29;0.7
2014;11;25;23;9;11;10;36;0;11;48;56;45;10;10;11;16;13;1.3
2014;11;26;0;5;8;11;27;18;7;52;46;45;2;5;6;12;8;2.4
2014;11;26;1;5;4;9;30;20;6;0;0;0;3;2;6;7;5;2.2
2014;11;26;2;4;5;5;24;11;2;47;25;48;0;2;5;10;5;0.9
2014;11;26;3;4;5;5;17;11;4;42;27;48;0;4;6;11;8;1
2014;11;26;4;6;8;4;46;17;6;35;19;47;0;5;5;6;6;0.9
2014;11;26;5;8;11;8;54;39;17;35;12;43;0;4;5;13;8;1.2
2014;11;26;6;13;19;12;73;67;25;30;9;39;0;4;6;18;9;0.5
2014;11;26;7;29;42;30;81;79;39;21;3;21;0;11;9;28;20;1.3
2014;11;26;8;41;44;35;84;108;42;11;1;17;0;12;12;38;27;1.4
2014;11;26;9;39;46;33;78;97;40;17;3;20;0;12;15;40;43;1.7
2014;11;26;10;30;38;23;77;57;29;25;25;30;16;17;16;32;43;1.6
2014;11;26;11;19;31;25;78;51;32;37;46;28;9;19;14;33;43;1.1
2014;11;26;12;14;29;30;78;54;26;42;46;26;17;12;15;35;26;2.2
2014;11;26;13;12;17;20;95;49;27;44;47;34;19;10;15;30;28;2.4
2014;11;26;14;13;21;21;77;32;29;46;50;30;16;8;15;29;41;3.6
2014;11;26;15;10;17;26;91;23;36;48;52;25;16;8;16;26;38;2.7
2014;11;26;16;13;22;28;91;25;30;46;56;25;22;7;17;21;17;3.2
2014;11;26;17;15;24;32;87;73;31;41;52;27;0;13;13;19;12;3.7
2014;11;26;18;14;23;38;92;54;27;43;53;18;0;11;9;20;13;3.1
2014;11;26;19;12;22;33;74;25;26;40;50;24;0;10;13;16;11;3.5
2014;11;26;20;13;16;19;61;33;21;38;46;37;0;8;8;12;10;3
2014;11;26;21;9;12;15;52;12;15;44;56;43;0;8;6;11;8;3.4
2014;11;26;22;9;12;10;51;18;12;42;51;48;0;5;7;9;4;2.6
2014;11;26;23;10;12;7;41;29;10;39;46;48;0;6;6;8;4;3.9
2014;11;27;0;14;16;15;41;27;9;28;34;36;0;5;5;11;7;2.2
2014;11;27;1;18;19;13;30;11;11;0;0;0;0;2;10;22;6;2.8
2014;11;27;2;15;16;12;36;11;7;28;39;41;0;4;17;15;14;1.8
2014;11;27;3;14;17;12;37;14;10;30;49;42;0;4;12;22;13;3.3
2014;11;27;4;11;12;14;53;30;15;35;53;39;0;7;12;18;18;1.9
2014;11;27;5;11;15;27;80;58;31;34;55;27;10;6;14;18;17;2.1
2014;11;27;6;18;17;35;84;107;46;22;57;17;8;10;16;26;19;2
2014;11;27;7;27;35;60;119;112;66;20;51;3;10;11;17;33;26;1.5
2014;11;27;8;41;50;58;107;109;61;14;51;8;10;15;17;42;30;1.5
2014;11;27;9;26;46;47;119;89;56;29;59;16;10;11;17;41;26;1.9
2014;11;27;10;17;35;45;99;64;53;37;59;19;20;15;22;46;35;1.8
2014;11;27;11;13;19;31;93;49;50;43;58;33;22;12;26;61;30;2
2014;11;27;12;14;21;22;88;55;42;41;49;50;10;8;0;40;22;3.5
2014;11;27;13;20;27;17;82;36;29;35;49;52;11;7;0;21;16;3.2
2014;11;27;14;17;32;20;97;67;33;37;51;52;14;9;14;24;20;2.4
2014;11;27;15;17;29;19;112;72;45;39;54;51;7;9;14;24;15;3.3
2014;11;27;16;14;28;23;99;67;41;41;52;48;10;7;13;19;16;4.7
2014;11;27;17;16;21;25;93;46;40;39;54;37;7;6;10;16;14;4.4
2014;11;27;18;16;22;21;85;44;30;43;55;42;4;5;5;11;13;5.4
2014;11;27;19;14;22;24;72;44;26;43;53;40;0;4;3;7;9;6.4
2014;11;27;20;12;17;15;66;24;15;47;55;47;10;6;7;13;7;6.5
2014;11;27;21;10;12;8;35;12;11;45;53;50;9;6;9;14;12;6.1
2014;11;27;22;10;10;7;22;12;9;45;52;52;10;7;10;22;18;6.3
2014;11;27;23;9;10;6;24;8;7;46;56;54;6;9;11;18;13;6.3
2014;11;28;0;8;7;6;23;8;5;49;57;57;8;8;11;21;19;7.3
2014;11;28;1;6;6;5;17;5;6;0;0;0;11;7;12;18;14;7
2014;11;28;2;4;4;4;20;4;2;59;66;59;8;10;9;19;14;6.8
2014;11;28;3;4;4;2;15;5;2;58;66;59;9;10;9;19;13;8
2014;11;28;4;4;3;3;25;7;3;59;65;57;6;8;9;24;16;6.6
2014;11;28;5;4;4;6;38;9;9;58;64;55;8;9;11;19;23;6.3
2014;11;28;6;6;8;8;51;18;16;57;63;52;0;11;14;23;17;6.6
2014;11;28;7;8;13;13;65;22;18;53;62;48;0;14;16;24;32;7.9
2014;11;28;8;12;12;13;64;28;18;49;57;47;0;19;17;26;34;6.9
2014;11;28;9;13;14;11;48;19;17;47;53;47;16;14;15;26;34;7.7
2014;11;28;10;10;15;12;47;20;16;48;54;48;9;13;18;27;36;6.8
2014;11;28;11;9;15;10;49;16;17;46;51;49;9;9;19;32;27;6.5
2014;11;28;12;11;14;10;62;28;15;46;53;50;4;7;12;27;24;6
2014;11;28;13;9;13;8;52;16;13;50;55;53;3;11;11;23;30;6.6
2014;11;28;14;9;14;10;57;21;14;49;55;51;9;10;13;26;35;7
2014;11;28;15;9;14;12;47;35;13;49;55;48;11;9;14;24;26;6.9
2014;11;28;16;11;18;14;65;31;14;49;56;46;13;10;13;22;24;8.7
2014;11;28;17;14;20;14;74;31;16;47;54;45;12;17;14;23;23;7.1
2014;11;28;18;13;18;17;65;32;18;46;54;42;20;12;13;22;21;5.3
2014;11;28;19;13;18;19;74;20;17;49;58;41;17;20;15;20;27;6.4
2014;11;28;20;12;20;14;59;16;12;50;61;49;8;16;17;26;23;6.6
2014;11;28;21;9;11;11;46;8;7;54;62;51;6;16;17;24;20;5.3
2014;11;28;22;10;9;10;56;16;6;51;63;51;13;13;18;28;26;5.8
2014;11;28;23;7;10;12;64;28;6;52;63;50;14;13;19;28;22;5.2
2014;11;29;0;6;7;7;47;11;5;57;62;56;16;18;20;31;21;6
2014;11;29;1;5;5;4;25;8;4;0;0;0;19;18;18;24;20;7.2
2014;11;29;2;5;4;4;16;7;4;55;63;57;16;18;19;25;25;5.2
2014;11;29;3;5;5;4;16;6;2;52;59;56;18;23;22;29;29;5.2
2014;11;29;4;5;5;4;16;8;4;52;57;56;25;29;26;34;35;5.2
2014;11;29;5;5;5;6;23;7;6;51;58;53;24;31;29;38;29;6.1
2014;11;29;6;6;6;5;39;7;6;50;57;55;27;30;29;38;36;5.9
2014;11;29;7;6;8;8;51;9;6;52;58;54;28;32;32;32;36;5.7
2014;11;29;8;7;9;8;52;11;9;51;58;53;31;38;35;41;39;6.2
2014;11;29;9;8;12;11;53;13;10;51;57;49;39;33;36;42;42;6.5
2014;11;29;10;8;13;12;52;14;13;52;60;49;36;40;34;44;44;7
2014;11;29;11;8;14;13;50;14;14;52;60;49;39;44;40;45;55;6
2014;11;29;12;8;12;11;56;15;13;54;61;51;41;43;44;48;50;5
2014;11;29;13;9;16;9;50;16;15;53;60;52;43;40;43;51;53;5.4
2014;11;29;14;8;16;9;53;10;10;52;59;51;45;41;41;49;45;6.3
2014;11;29;15;11;23;8;52;12;9;46;55;52;40;36;40;53;68;4.5
2014;11;29;16;9;17;8;64;14;9;49;58;59;36;32;51;58;47;4.3
2014;11;29;17;8;16;11;74;12;7;52;60;58;34;35;51;56;39;6.1
2014;11;29;18;7;18;10;59;12;11;54;59;51;39;37;0;49;46;7.4
2014;11;29;19;8;18;9;57;14;9;53;61;53;40;41;44;55;41;5.4
2014;11;29;20;8;13;8;39;14;10;56;64;55;42;40;44;54;49;6.3
2014;11;29;21;7;11;6;38;11;6;54;64;56;38;40;0;44;22;5.7
2014;11;29;22;6;6;5;34;10;4;57;66;59;37;27;19;29;11;5.6
2014;11;29;23;4;6;5;44;9;3;59;67;61;30;30;17;26;14;6.8
2014;11;30;0;4;5;4;29;8;2;62;69;64;28;31;24;32;34;7
2014;11;30;1;3;3;3;24;8;2;0;0;0;27;31;32;42;35;6.5
2014;11;30;2;2;3;2;14;11;1;66;68;65;30;29;38;39;31;7.4
2014;11;30;3;2;2;3;11;6;0;65;68;64;29;27;40;38;28;5.9
2014;11;30;4;2;3;2;12;3;1;65;67;65;28;32;35;38;33;6.1
2014;11;30;5;3;3;2;16;7;2;62;64;63;31;31;33;40;31;6
2014;11;30;6;3;4;3;23;4;2;61;63;62;35;25;33;44;37;4
2014;11;30;7;3;7;3;21;3;2;60;64;62;32;36;37;43;37;3.8
2014;11;30;8;4;4;4;24;2;2;60;64;60;36;34;35;39;37;5.8
2014;11;30;9;4;5;6;36;6;3;57;61;56;36;28;25;31;24;4.8
2014;11;30;10;4;9;12;38;9;4;52;56;47;0;17;27;34;34;5.6
2014;11;30;11;5;11;13;40;13;4;52;55;46;17;21;46;79;57;4.8
2014;11;30;12;8;20;8;45;26;4;48;54;52;29;46;56;104;59;5.4
2014;11;30;13;9;12;7;33;28;4;40;42;55;40;36;49;95;55;4.2
2014;11;30;14;9;17;7;33;30;4;35;41;56;34;43;61;97;70;2.5
2014;11;30;15;10;9;7;44;16;3;37;42;54;53;70;65;108;127;3.5
2014;11;30;16;12;11;6;66;23;4;37;48;54;65;83;90;97;196;3.4
2014;11;30;17;14;19;9;67;35;5;37;50;53;78;117;124;122;185;2.3
2014;11;30;18;17;22;11;60;26;6;36;48;52;108;115;85;96;63;3
2014;11;30;19;8;13;8;51;19;6;49;56;53;95;66;0;79;57;5.2
2014;11;30;20;7;9;7;44;22;6;50;57;49;95;108;105;108;81;3.2
2014;11;30;21;8;11;6;29;13;3;42;54;51;141;108;112;121;105;5.5
2014;11;30;22;5;7;4;18;8;3;47;51;55;0;127;97;103;69;2.9
2014;11;30;23;5;6;5;24;0;2;54;57;61;105;55;67;76;59;5.1
2014;12;1;0;5;7;6;21;15;5;57;59;68;0;58;47;41;32;2.2
2014;12;1;1;12;13;4;24;21;4;0;0;0;62;49;31;27;41;0.9
2014;12;1;2;4;8;2;17;7;2;49;50;63;0;31;34;33;29;1.6
2014;12;1;3;4;3;4;28;17;6;43;44;58;29;26;33;34;35;2.2
2014;12;1;4;4;5;8;50;32;7;39;41;49;29;26;38;38;39;1.8
2014;12;1;5;6;14;14;72;75;11;35;28;42;26;22;32;39;24;2.2
2014;12;1;6;22;29;26;86;74;24;21;20;28;23;19;26;40;24;0
2014;12;1;7;37;29;43;101;86;35;11;20;13;24;27;23;44;20;0.7
2014;12;1;8;43;34;51;98;88;42;4;9;11;20;21;19;52;33;1.8
2014;12;1;9;37;42;53;84;90;33;7;13;9;17;16;21;62;21;2
2014;12;1;10;34;34;42;98;74;43;9;12;20;15;13;23;46;20;2.3
2014;12;1;11;29;25;42;85;82;33;12;16;19;12;11;15;37;11;2.2
2014;12;1;12;27;28;26;85;66;18;16;24;38;8;10;12;33;12;1.7
2014;12;1;13;22;32;18;96;56;25;25;7;40;0;9;8;27;14;0
2014;12;1;14;24;52;23;103;49;27;26;4;37;14;14;8;17;10;0.8
2014;12;1;15;28;32;39;97;50;31;10;9;13;0;8;10;17;17;1.8
2014;12;1;16;0;36;44;105;58;34;5;9;2;0;10;20;25;20;2.5
2014;12;1;17;0;27;44;117;56;32;5;10;2;0;11;22;32;21;0.8
2014;12;1;18;0;29;45;91;67;28;5;9;2;26;11;23;34;16;2.1
2014;12;1;19;30;31;43;80;61;34;2;8;2;26;10;24;40;21;2
2014;12;1;20;24;25;48;74;68;31;4;4;2;23;11;24;35;17;1.9
2014;12;1;21;19;22;49;59;65;30;8;8;2;20;10;29;33;20;2.9
2014;12;1;22;15;21;46;68;63;28;16;12;8;18;10;30;34;19;2.4
2014;12;1;23;16;18;42;54;58;25;10;5;3;16;9;21;35;14;1.5
2014;12;2;0;16;16;41;52;53;23;5;5;2;18;8;20;0;14;2.7
2014;12;2;1;14;13;39;41;51;20;0;0;0;18;7;17;0;16;1.5
2014;12;2;2;13;13;24;32;29;16;7;4;4;17;8;16;0;14;2.8
2014;12;2;3;14;14;25;41;29;15;4;3;3;16;7;15;0;16;1.3
2014;12;2;4;15;16;23;36;25;16;1;1;2;16;7;16;0;8;1.1
2014;12;2;5;16;21;25;48;31;16;2;3;1;15;10;18;0;6;0.5
2014;12;2;6;20;39;25;60;41;18;2;6;2;16;13;13;0;13;0
2014;12;2;7;31;51;36;85;61;25;0;4;2;17;18;14;0;11;0.6
2014;12;2;8;26;50;40;128;68;26;1;3;2;19;19;24;0;16;0
2014;12;2;9;23;52;37;98;64;27;3;5;2;18;25;24;0;17;1
2014;12;2;10;25;0;27;98;44;21;3;3;4;23;23;25;0;13;2.1
2014;12;2;11;21;0;21;69;33;15;3;6;7;20;18;15;0;19;0.5
2014;12;2;12;20;0;17;64;29;14;5;8;12;19;17;17;0;24;1.2
2014;12;2;13;17;34;16;62;24;12;7;11;14;21;21;11;0;13;1.4
2014;12;2;14;16;38;19;68;26;14;13;13;14;19;20;11;0;22;0.8
2014;12;2;15;17;38;21;61;28;16;10;9;12;20;18;10;0;33;3
2014;12;2;16;23;42;25;75;36;20;5;4;6;20;17;11;0;22;2.4
2014;12;2;17;27;52;29;87;34;23;1;0;2;21;28;13;23;30;1.6
2014;12;2;18;30;51;28;98;34;24;0;0;2;25;25;12;23;22;1.5
2014;12;2;19;24;50;26;66;30;25;1;0;2;26;22;13;22;30;1.2
2014;12;2;20;23;34;23;52;28;20;1;1;2;28;27;14;22;20;1.7
2014;12;2;21;22;25;22;37;26;18;1;1;2;30;24;20;22;20;0
2014;12;2;22;18;24;21;40;23;15;1;0;2;31;21;20;23;10;0
2014;12;2;23;19;20;21;36;26;15;0;0;2;34;19;19;20;23;1.8
2014;12;3;0;16;19;20;30;23;14;0;1;2;27;19;16;26;21;0.5
2014;12;3;1;15;16;19;25;24;13;0;0;0;27;14;17;24;13;0
2014;12;3;2;14;16;19;24;21;13;0;2;2;25;14;17;21;21;0.9
2014;12;3;3;13;15;18;25;19;12;0;1;2;21;11;15;21;12;0
2014;12;3;4;13;15;16;33;18;12;0;1;1;21;9;16;16;8;0.5
2014;12;3;5;13;18;18;41;25;14;0;0;2;16;10;12;14;16;0.7
2014;12;3;6;16;20;20;62;35;16;0;1;1;17;15;17;17;8;0
2014;12;3;7;20;40;25;67;47;20;0;0;2;20;28;21;21;23;0.7
2014;12;3;8;22;28;28;105;38;23;0;1;2;23;14;24;32;23;0
2014;12;3;9;19;27;30;73;53;20;3;4;2;26;19;25;35;29;0
2014;12;3;10;15;28;26;88;34;19;4;5;4;25;18;38;47;26;1
2014;12;3;11;20;39;25;74;39;18;5;4;6;26;28;32;44;22;1.5
2014;12;3;12;21;41;26;72;41;19;5;5;7;28;26;28;51;19;1.2
2014;12;3;13;17;31;26;70;32;19;9;10;7;24;23;23;27;19;2.2
2014;12;3;14;22;37;30;84;42;22;6;9;5;24;20;23;26;25;2.2
2014;12;3;15;28;37;32;91;41;26;3;4;3;25;19;28;31;29;1.9
2014;12;3;16;27;42;37;83;51;30;3;1;2;34;27;29;28;29;1.6
2014;12;3;17;34;48;38;84;54;32;1;1;2;44;34;34;34;28;0
2014;12;3;18;40;49;38;57;73;31;1;1;2;50;32;35;47;29;0
2014;12;3;19;27;40;46;68;100;33;1;1;2;45;35;38;62;35;0.8
2014;12;3;20;26;40;51;59;65;35;1;1;4;42;38;47;60;37;0
2014;12;3;21;36;40;56;57;53;28;2;2;4;47;43;59;62;37;0.5
2014;12;3;22;26;32;44;57;59;26;1;1;3;50;29;59;57;36;0.6
2014;12;3;23;26;29;43;49;50;25;2;1;3;43;42;48;60;31;0
2014;12;4;0;26;26;37;40;39;23;1;0;3;46;37;56;46;39;0
2014;12;4;1;22;24;31;33;29;26;0;0;0;41;31;42;34;52;0.7
2014;12;4;2;19;23;21;29;26;24;1;0;2;38;29;24;22;46;0
2014;12;4;3;18;20;21;32;26;19;0;0;1;35;27;19;18;27;0
2014;12;4;4;17;20;21;28;30;17;0;0;1;33;27;17;21;29;0.5
2014;12;4;5;17;22;23;48;44;24;1;0;2;35;27;17;31;52;0
2014;12;4;6;22;35;27;56;57;35;1;0;2;40;35;22;48;62;0.6
2014;12;4;7;27;47;30;66;73;41;1;0;2;49;44;26;62;76;0
2014;12;4;8;60;67;30;80;86;31;1;0;2;66;59;24;84;70;0
2014;12;4;9;68;81;27;75;57;28;1;0;2;79;70;27;58;33;0
2014;12;4;10;36;67;31;73;48;35;1;12;3;62;50;28;50;53;0.6
2014;12;4;11;33;49;38;77;48;37;2;28;4;51;52;32;53;49;1
2014;12;4;12;42;60;47;97;65;37;3;47;5;52;52;43;59;50;0
2014;12;4;13;18;31;48;94;56;42;33;51;4;41;14;61;62;68;1.3
2014;12;4;14;23;33;49;82;56;42;34;50;4;19;12;51;52;51;0.7
2014;12;4;15;16;26;57;93;80;42;38;48;3;18;15;63;65;52;1.2
2014;12;4;16;18;33;59;109;114;36;35;33;2;14;11;75;87;29;2.8
2014;12;4;17;18;33;57;98;97;25;34;47;2;16;13;69;83;16;2.8
2014;12;4;18;18;26;49;89;81;24;35;48;4;17;11;37;38;9;2.5
2014;12;4;19;17;28;38;91;70;17;37;48;7;17;12;13;21;12;3.2
2014;12;4;20;13;22;43;77;67;16;38;51;3;19;12;14;23;11;3.8
